,text,cmp_code,country
479,"14. Aplicar el principio de generalidad en el sistema tributario, con un sistema de impuestos cedulares, para simplificarlo y hacerlo más eficiente.,4",4,Ecuador
480,"139. Poner el sistema financiero al servicio del aparato productivo, y no viceversa.,4",4,Ecuador
481,"138. Impulsar una agenda de la calidad que fomente el acceso a nuevos mercados de exportación y haga sostenible el consumo en el Ecuador.,4",4,Ecuador
482,"137. Desarrollar las fuerzas productivas con equidad territorial, desde una perspectiva de cadenas de valor.,4",4,Ecuador
483,"136. Impulsar la agregación de valor y la agroindustria.,4",4,Ecuador
484,"135. Establecer una política nacional de comercialización, distribución y almacenamiento.,4",4,Ecuador
485,"131. Potenciar el “Banco de Ideas” para que incorpore recursos económicos y herramientas financieras para los emprendedores innovadores.,4",4,Ecuador
486,"130. Realizar un trabajo coordinado con IES, IPIs y sector productivo, sobre el uso de limitaciones y excepciones a los derechos de propiedad intelectual, la asimilación y desagregación tecnológica, y las estrategias de protección y uso del conocimiento generado en el desarrollo de sus actividades.,4",4,Ecuador
487,"129. Aplicar las normas del “Código ingenios” y todas las flexibilidades internacionales sobre derechos de propiedad intelectual, y otros derechos relacionados, para reducir los tiempos de apropiabilidad y aumentar el requisito de nivel inventivo que es sujeto de protección.,4",4,Ecuador
488,"128. Establecer un impuesto más alto sobre las ganancias de las empresas que hayan acumulado rentas monopólicas u oligopólicas durante un prolongado periodo de tiempo.,4",4,Ecuador
489,"127. Establecer las limitaciones correspondientes para que las empresas dominantes de un mercado particular no puedan operar en mercados adyacentes, sobre todo en aquellos casos que involucren monopolios naturales.,4",4,Ecuador
490,"126. Sancionar todas las conductas anticompetitivas, tales como el abuso del poder de mercado, el comportamiento depredador, las prácticas colusorias, entre otras.,4",4,Ecuador
491,"123. Regular las fusiones y adquisiciones de empresas tanto de tipo horizontal (en un mismo mercado) como de tipo vertical (en el mismo sector, pero en un eslabón diferente de la cadena de valor), para prevenir situaciones de excesiva concentración industrial, así como toda práctica que afecte negativamente el justo proceso de rivalidad entre empresas (como el reparto de mercados).,4",4,Ecuador
492,"122. Transparentar y facilitar la comparación de precios y condiciones al implementar mecanismos unificados de presentación de ofertas, en especial en mercados oligopólicos.,4",4,Ecuador
493,"121. Regular los acuerdos horizontales entre competidores de cada eslabón de la cadena de valor para evitar fijaciones de precios, reparto de mercados, etc.,4",4,Ecuador
494,"12. Revisar las políticas de subsidios con criterios de estrategia y justicia (re)distributiva,4",4,Ecuador
495,"119. Reformar el régimen de insolvencia para balancear las relaciones de poder entre deudores y  acreedores, mediante un fortalecimiento de los mecanismos de reorganización empresarial, a la par que se sanciona a aquellas entidades financieras que hayan participado en préstamos predatorios. Este régimen debe establecer mecanismos especiales para las PYMES.,4",4,Ecuador
496,"118. Garantizar el principio de neutralidad de la red establecido en la ley, de manera que se salvaguarde la libre elección, la privacidad, la transparencia y la no discriminación en el acceso a la información por parte de los usuarios.,4",4,Ecuador
497,"117. Respetando el derecho a la privacidad de la información, fortalecer los estándares de datos abiertos que reduzcan las barreras de entrada en las distintas industrias (conforme lo sugerido por los estándares internacionales), a través de mecanismos como la portabilidad de la información, derecho al olvido, centros de compensación de datos, interfaces de programación de aplicaciones para el intercambio de datos, etc.,4",4,Ecuador
498,"116. Regular el manejo y el almacenamiento de la información digital de los usuarios de toda clase de servicios en el país.,4",4,Ecuador
499,"115. Poner a disposición del sector privado las herramientas de propiedad industrial, para contribuir a aumentar el valor agregado de los productos y servicios de las empresas ecuatorianas.,4",4,Ecuador
500,"114. Apoyar a MIPYMEs y actores de la economía popular y solidaria en el uso de las herramientas de gestión del conocimiento, para que optimicen la tecnología divulgada.,4",4,Ecuador
501,"113. A través del SENADI, divulgar las tecnologías en dominio público, es decir, las patentes vencidas o vigentes en otros países, pero que no son sujeto de protección en el Ecuador, para el fortalecimiento de la sector tecnológico nacional.,4",4,Ecuador
502,"112. Proteger a los sectores articulados a la economía popular y solidaria y fortalecer su posición en el mercado.,4",4,Ecuador
503,"111. Disminuir de manera generalizada las tasas de interés activas en el país, en todos sus segmentos, con especial énfasis en los créditos a las microempresas que desempeñan actividades productivas, en detrimento del crédito de consumo suntuario.,4",4,Ecuador
504,"110. Democratizar el acceso a los recursos financieros mediante un fortalecimiento de la banca pública y las finanzas populares como motor de la inversión nacional.,4",4,Ecuador
505,"11. Estabilizar los ingresos no petroleros adecuando la presión tributaria (incluyendo impuestos subnacionales, contribuciones a la seguridad social, etc.) dentro de niveles convenientes y acordes a estándares internacionales,,4",4,Ecuador
506,"109. Fortalecer los mecanismos de protección de los consumidores, con políticas como la extensión de la protección a la transparencia de los contratos, así como la prohibición de las cláusulas abusivas y la proscripción de las cláusulas de arbitraje.,4",4,Ecuador
507,"100. Transparentar el uso de los fondos públicos y rendir cuentas para aumentar la confianza en el gobierno permitiendo e incentivando el control ciudadano.,4",4,Ecuador
508,"10. Establecer un sistema masivo de créditos a tasas bajas para desendeudar a las familias.,4",4,Ecuador
509,"1.  Estabilizar el crecimiento y los niveles de producción agregada, lo cual consiste tanto en detener la caída de la producción como en recuperar los niveles de producción real.,4",4,Ecuador
510,"1 El PIB real por habitante muestra una caída de más de 2%, pasando de 5,205 USD en 2017 a 5,097 USD en 2019.,4",4,Ecuador
511,"y no las energías más caras, como sucede actualmente.,4",4,Ecuador
512,"para incentivar el cambio de patrones de consumo.,4",4,Ecuador
513,"Estos problemas nos ponen en desventaja competitiva frente a otros pa’ses, complica el crecimiento de las industrias creativas y de la econom’a naranja, pero lo m‡s grave de todo es que deja sin empleo y oportunidades a miles de ecuatorianos.,4",4,Ecuador
514,"Por otra parte, la coyuntura actual dificulta aœn m‡s el poder adquirir o alquilar una vivienda digna. ,4",4,Ecuador
515,"Actualmente, la morosidad de los crŽditos hipotecarios est‡ en riesgo de incrementarse significativamente; puesto que, alrededor de 50.000 afiliados estar’an entrando o ya entraron en mora, representando el 25% del total de crŽditos entregados desde 2010 hasta 2019. ,4",4,Ecuador
516,"Esto significa que muchos ecuatorianos estar’an en riesgo de perder sus hogares, generando una preocupaci—n adicional en la actual crisis.,4",4,Ecuador
517,"La principal raz—n por la que muchos ecuatorianos no pueden acceder a una vivienda de calidad es su situaci—n econ—mica: la mayor’a de las familias que carecen de vivienda, tienen ingresos mensuales de un salario b‡sico unificado o incluso menor.,4",4,Ecuador
518,"Mientras que, a medida que aumentan los ingresos de las familias, las posibilidades de contar con una vivienda son mucho mayores. Pero incluso cuando logramos adquirir una casa propia, las dificultades persisten.,4",4,Ecuador
519,"Lo m‡s grave fue el deterioro de la calidad del trabajo, pues el empleo de calidad se redujo m‡s de 30 puntos porcentuales entre 2007 y junio de 2020.,4",4,Ecuador
520,"Tras los devastadores efectos de la pandemia del COVID-19, el empleo adecuado apenas representa el 17% de la Poblaci—n Econ—micamente Activa (PEA). ,4",4,Ecuador
521,"Adem‡s, se han perdido casi 2 millones de empleos adecuados en los œltimos 3,5 a–os.,4",4,Ecuador
522,"Mientras que el subempleo se increment— de 19% en junio de 2007, a 34% en junio de 2020.,4",4,Ecuador
523,"El actual C—digo de Trabajo fue promulgado en noviembre de 1938, es decir, tiene m‡s de 80 a–os. Las tasas habituales de desempleo, informalidad y subempleo en los œltimos ochenta a–os dejan una clara ense–anza: la rigidez laboral no es el camino al Žxito, sino al fracaso. ,4",4,Ecuador
524,"No es casualidad que hoy Ecuador ocupe la posici—n 113 de 140 pa’ses del ranking de mercado laboral del êndice de Competitividad Global, elaborado por el Foro Econ—mico Mundial.,4",4,Ecuador
525,"Adem‡s, debemos considerar que existen beneficios adicionales que incrementan el salario real. De acuerdo con estimaciones presentadas por el Banco Interamericano de Desarrollo (BID), estos beneficios representan el 37% del salario b‡sico unificado,4",4,Ecuador
526,"Adem‡s, la carga impositiva que tienen que soportar las empresas, resulta muy pesada. Es as’ que entre el 25% por Impuesto a la Renta y el 15% por reparto de utilidades, las empresas terminan pagando el 36,25% de impuestos en relaci—n a sus utilidades.,4",4,Ecuador
527,"Nuestro compromiso es generar el entorno adecuado para la creaci—n de m‡s y mejores empleos, dentro de un marco regulatorio que responda a las necesidades del pa’s en un mundo abierto y globalizado, respetando los derechos laborales y brindando facilidades para las dos partes que intervienen en la contrataci—n: el trabajador y el empleador.,4",4,Ecuador
528,"Nuestro objetivo es claro, GENERAR MçS Y MEJORES EMPLEOS para las familias ecuatorianas.,4",4,Ecuador
529,"Nuestra propuesta tiene el objetivo de generar al menos un mill—n de empleos productivos.,4",4,Ecuador
530,"Sin embargo, son varias las dificultades que enfrentan y deben superar los ecuatorianos que deciden tomar las riendas de su propia vida y emprender un negocio.,4",4,Ecuador
531,"A pesar de ello, entre 2016 y 2019, la intenci—n de emprender subi— en 10 puntos porcentuales, pasando del 43% al 53%.,4",4,Ecuador
532,"Llevar a cabo un emprendimiento deber’a ser menos dif’cil para todos los que sue–an cumplir sus planes de vida. Sus preocupaciones y esfuerzos deber’an centrarse en atender mejor a sus clientes, organizar mejor sus finanzas y mejorar sus productos, m‡s no en superar trabas y obst‡culos que surgen del Estado.,4",4,Ecuador
533,"So–amos con un Ecuador donde sus habitantes puedan trabajar sin que nadie se los impida. Que sean ellos y no el Estado quienes disfruten el producto de su trabajo y el patrimonio que crean para sus hijos.,4",4,Ecuador
534,"Compartimos la visi—n que reina en el pa’s respecto de la importancia familiar y social del emprendimiento y estamos claros en la necesidad de buscar un espacio en el que todos podamos ser verdaderamente libres para emprender. ,4",4,Ecuador
535,"Nuestro objetivo es incentivar el esp’ritu emprendedor como motor de la transformaci—n econ—mica- productiva.,4",4,Ecuador
536,"La inclusi—n financiera y la capacitaci—n tŽcnica a los micro y peque–os negocios ser‡n pol’ticas fundamentales para impulsar el crecimiento y productividad de los emprendimientos. ,4",4,Ecuador
537,"Adem‡s, aprobaremos una reforma financiera profunda que modernice nuestros servicios financieros y mercado de valores, con la intenci—n de promover el financiamiento a emprendimientos a bajos costos y amplios plazos.,4",4,Ecuador
538,"Si bien en la actualidad existe una tendencia global que apunta a resaltar los emprendimientos innovadores, tecnol—gicos, naranjas y/o anclados en internet,,4",4,Ecuador
539,"lo cierto es que los negocios populares continœan siendo el principal nœmero dentro de las estad’sticas nacionales y por lo tanto, merecen una consideraci—n especial.,4",4,Ecuador
540,"La estructura productiva de nuestro Ecuador se basa fundamentalmente en su riqueza petrolera y en el cultivo e industrializaci—n de productos alimenticios como el cacao, banano, camar—n, cafŽ, arroz, entre otros.,4",4,Ecuador
541,"Durante el per’odo 2000-2019, la industria manufacturera mantuvo una participaci—n promedio del 12% sobre el PIB real anual, siendo la responsable de la mayor contribuci—n al PIB ecuatoriano.,4",4,Ecuador
542,"Asimismo, los sectores de agricultura, acuicultura y pesca registraron de manera conjunta una participaci—n promedio del 10% sobre el PIB anual.,4",4,Ecuador
543,"De acuerdo con el Directorio de Empresas del INEC, en 2018 se registraron 93.336 empresas en el sector de la agricultura, ganader’a, silvicultura y pesca, representando el 10% del total de empresas en Ecuador. Este mismo sector gener— $9.723 millones en ventas, albergando a m‡s de 225 mil plazas de empleo.,4",4,Ecuador
544,"Por otro lado, el sector manufacturero, compuesto por 75.364 empresas, fue el tercer sector que m‡s ingresos por ventas present— alcanzando los $36.227 millones y empleando a m‡s de 392 mil personas.,4",4,Ecuador
545,"Los sectores agr’cola y acu’cola son el sustento de muchos hogares y el alimento de todos los ecuatorianos e incluso familias en el exterior. ,4",4,Ecuador
546,"Segœn el Banco Central del Ecuador, el camar—n, el banano y las flores, son los principales productos primarios de exportaci—n no petrolera. En 2019 se exportaron $3.890 millones, $3.295 millones y $880 millones, por camar—n, banano y flores, respectivamente.,4",4,Ecuador
547,"Ecuador es el principal exportador de banano en el mundo. Este producto se destina principalmente a la Uni—n Europea (UE), Rusia y Estados Unidos (EE.UU.).,4",4,Ecuador
548,"En 2019, las ventas de banano al exterior representaron el 24% del total de exportaciones no petroleras del pa’s. Y, entre 2010 y 2019, estas exportaciones aumentaron en $1.262 millones, representando un crecimiento acumulado de 62%. ,4",4,Ecuador
549,"Adem‡s, el sector bananero genera m‡s de 250 mil empleos directos, que representan el 8% del empleo adecuado.,4",4,Ecuador
550,"Hoy m‡s que nunca, el Gobierno debe respaldar con apoyo tŽcnico y financiero a nuestras industrias, con el objetivo de facilitar una adaptaci—n m‡s r‡pida y eficiente a los nuevos requerimientos de una sociedad cada vez m‡s globalizada.,4",4,Ecuador
551,"Asimismo, la agricultura experimenta cambios sustanciales debido a las innovaciones tecnol—gicas y a las din‡micas de los mercados nacionales e internacionales. Estas tecnolog’as representan una oportunidad para realizar importantes mejoras en los procesos productivos en materia de bioseguridad, sostenibilidad ambiental, pero sobre todo de productividad. De esta manera, nuestro sector productivo tendr‡ la posibilidad de aumentar su eficiencia y elevar la calidad de sus productos y servicios.,4",4,Ecuador
552,"En 2018, el 29% de los productores agr’colas no contaron con una herramienta o maquinaria para la preparaci—n del suelo a cultivar. ,4",4,Ecuador
553,"De acuerdo con el INEC, el 94% de los productores financian sus actividades agropecuarias con fondos propios, mientras que s—lo el 4% lo realiza mediante crŽditos de la banca privada y pœblica.,4",4,Ecuador
554,"Por ello, proponemos como pol’tica de Estado el apoyo a la agricultura.,4",4,Ecuador
555,"La repotenciaci—n del campo s—lo se lograr‡ a travŽs de la participaci—n de todos los actores de la cadena productiva. Por lo tanto, creemos necesaria la generaci—n de acuerdos de cadena entre productores, empresas y el Estado para fortalecer la competitividad.,4",4,Ecuador
556,"En cuanto a la manufactura, es uno de los sectores m‡s importantes para el desarrollo de un pa’s, ya que permite la elaboraci—n de productos con un mayor nivel de valor agregado y genera fuentes de empleo formales,4",4,Ecuador
557,"La capacidad de innovar determina la permanencia de una empresa en el mercado.,4",4,Ecuador
558,"Adem‡s, el 46% de la inversi—n extranjera directa que ingres— al Ecuador desde el tercer trimestre de 2017 al primer trimestre de 2020 vino a la miner’a. Estos,4",4,Ecuador
559,"Estos recursos que ingresan al pa’s se traducen en mayores empleos, desarrollo de comunidades y acceso a nuevas tecnolog’as.,4",4,Ecuador
560,"En cuanto al precio de la electricidad, el Estado ecuatoriano establece subsidios o rebajas en el cobro de energ’a elŽctrica a un determinado segmento de la poblaci—n.,4",4,Ecuador
561,"En 2019, los subsidios por consumo de energ’a elŽctrica sumaron cerca de $102 millones.,4",4,Ecuador
562,"En 2019, este sector gener— alrededor de 33.000 plazas de empleo directo a nivel nacional, siendo la provincia del Azuay una de las m‡s beneficiadas por esta actividad. As’, el sector minero ha podido dinamizar la econom’a de 15 cantones de esta provincia, generando actualmente 10.000 plazas de trabajo directo e indirecto.,4",4,Ecuador
563,"Estos empleos se generaron en actividades vinculadas a miner’a artesanal, peque–a miner’a, proyectos mineros estratŽgicos, entre otros. La miner’a responsable y eficiente nos ayudar‡ a erradicar la pobreza.,4",4,Ecuador
564,"Actualmente, gracias a la inversi—n privada y crŽditos de organismos internacionales, se est‡ llevando a cabo el plan de electrificaci—n del sector camaronero. El proyecto busca que 2.312 camaroneras sustituyan el uso de diŽsel por energ’a renovable en un plazo de cuatro a–os con una inversi—n de $335 millones. El prop—sito del proyecto es incrementar la eficiencia y los est‡ndares de calidad de las camaroneras, lo cual se traduce en m‡s exportaci—n para el sector y menos contaminaci—n ambiental. ,4",4,Ecuador
565,"Pero eso no es todo, para lograr este objetivo, es necesario aplicar tarifas de energ’a elŽctrica diferenciadas por un plazo determinado. Esta medida permitir‡ que el proceso de transici—n del uso de energ’a f—sil a energ’a renovable no impacte negativamente en los costos de producci—n y competitividad del sector.,4",4,Ecuador
566,"TambiŽn, impulsaremos proyectos similares para que se repliquen en otros sectores productivos como el agr’cola o acu’cola.,4",4,Ecuador
567,"La seguridad ciudadana requiere una soluci—n integral en varios ‡mbitos, a la cual deben aportar todos los poderes del Estado, y que demanda la inyecci—n de importantes recursos econ—micos. Ello es imprescindible para que el Estado cumpla su obligaci—n de preservar la vida de todos los ecuatorianos. ,4",4,Ecuador
568,"Creemos en una econom’a libre, emprendedora y de oportunidades para todos.,4",4,Ecuador
569,"Creemos que Ecuador es un pa’s competitivo y trabajador, que debe aprovechar el crecimiento de la econom’a mundial y el desarrollo de las nuevas tecnolog’as, y no aislarse de esas oportunidades.,4",4,Ecuador
570,"Promover una econom’a de libre mercado y abierta al mundo, fiscalmente responsable para lograr un crecimiento sostenible y generar empleo, como la mejor forma de crear oportunidades para todos.,4",4,Ecuador
571,"Promover una econom’a de ciudadanos libres y pr—speros, abierta al mundo y fiscalmente responsable para generar empleo, como la mejor forma de crear oportunidades para todos.,4",4,Ecuador
572,"El rubro del Presupuesto General del Estado (PGE) destinado al sector de la salud alcanz— los $2.899 millones en 2019. Este valor represent— apenas el 2,6% del Producto Interno Bruto (PIB). Esto se encuentra aœn por debajo de la meta del 4% estipulada en la Constituci—n.,4",4,Ecuador
573,"De acuerdo con el Banco Mundial (BM), el gasto del gobierno general, que incluye otras instituciones pœblicas fuera del PGE represent— el 4,4% del PIB en 2017. Sin embargo, al compararlo con otros pa’ses de la regi—n, es superior al registrado por Perœ y la media de la regi—n, 3,2% y 4%, respectivamente. Mientras que Chile, Colombia, Uruguay y Estados Unidos con el 4,5%, 4,9%, 6,6% y el 8,6%, respectivamente, registran valores superiores al de Ecuador.,4",4,Ecuador
574,"El fomento a nuevas inversiones ser‡ fundamental para asegurar la gratuidad y la calidad en la atenci—n de la salud.,4",4,Ecuador
575,"Las aseguradoras, grupos hospitalarios, cadenas farmacŽuticas entre otras, son especialistas en brindar prestaciones de salud con altos est‡ndares de eficiencia y calidad.,4",4,Ecuador
576,"Por este motivo, implementaremos zonas francas de salud para invitar a empresas del m‡s alto nivel, a formar parte del Sistema Nacional de Salud. Para ello es importante eliminar aranceles y costos derivados de la tramitoman’a en los procesos de inversi—n en salud. De esta manera, fomentaremos la inversi—n compartida de recursos en el sector de la salud.,4",4,Ecuador
577,"Por lo tanto, eliminaremos la repartici—n pol’tica de hospitales en el pa’s, a travŽs de la delegaci—n administrativa de los mismos al sector privado. De esta manera, garantizaremos el acceso universal y gratuito a la salud como tambiŽn el uso eficiente de recursos en el sistema sanitario,4",4,Ecuador
578,"Adem‡s, esta iniciativa generar‡ mayor competitividad en la prestaci—n de los servicios sanitarios ofertados y mejorar‡ los est‡ndares de calidad.,4",4,Ecuador
579,"Varias experiencias internacionales demuestran que este sistema complementario dinamiza a los mercados de valores, promoviendo el ahorro y la inversi—n de largo plazo, fundamentales para el crecimiento, el desarrollo econ—mico y el empleo.,4",4,Ecuador
580,"A nivel mundial, se estim— que el 57% del gasto en atenci—n mŽdica directa, relacionado a la inactividad f’sica, es incurrido por el sector pœblico (2013).,4",4,Ecuador
581,"Asimismo, entre el 1% y 3% de los gastos nacionales en salud son atribuibles a la inactividad f’sica.,4",4,Ecuador
582,"Un sector olvidado y ahogado por los aranceles Ecuador enfrenta serios desaf’os para el desarrollo de su econom’a naranja (industrias creativas). Desde 2007, a pesar de su gran potencial de crecimiento y para generar empleo, este sector ha contribuido alrededor del 2% al PIB del Ecuador. Adem‡s,4",4,Ecuador
583,"Adem‡s, la escasa ayuda estatal no ha logrado ser eficaz en la asignaci—n de los recursos pœblicos. El presupuesto del Estado en cultura se concentra pr‡cticamente en un par de festivales anuales. En 2019, por ejemplo, el gasto en las instituciones del sector cultural y art’stico lleg— apenas alrededor del 0,2% del gasto total del Gobierno.,4",4,Ecuador
584,"Pero eso no es todo. A pesar del respaldo estatal nulo, tambiŽn se obstruye la participaci—n privada en las industrias creativas. ,4",4,Ecuador
585,"En nuestro pa’s, la importaci—n de productos audiovisuales tiene aranceles que llegan hasta el 25%. Mientras que vecinos como Colombia, por ejemplo, lograron reducir a 0% los aranceles de las herramientas y equipos para la industria audiovisual a travŽs de sus tratados de libre comercio.,4",4,Ecuador
586,"TambiŽn existe una sobrecarga impositiva en sectores tecnol—gicos, de telecomunicaciones y el comercio digital, lo cual limita la inversi—n y el desarrollo de estas industrias tan importantes para el desarrollo de la econom’a naranja.,4",4,Ecuador
587,"El potencial econ—mico de la creatividad,4",4,Ecuador
588,"En la actualidad, las empresas m‡s importantes del mundo, aquellas que emplean a m‡s personas y est‡n mejor calificadas en funci—n de su aporte al desarrollo y bienestar, son empresas tecnol—gicas y de servicios tales como Apple, Microsoft, Amazon, Alphabet, entre otras.,4",4,Ecuador
589,"Adem‡s, la digitalizaci—n de los servicios y atenci—n a usuarios, y la inmediatez y comunicaci—n a travŽs de las redes sociales, reivindic— la relevancia de las industrias creativas en todas sus variedades.,4",4,Ecuador
590,"De hecho, las industrias de la econom’a naranja como la tecnolog’a, ciencia, entretenimiento, servicios culturales (teatro, mœsica, cine, etc.), representan actualmente el 3% del PIB mundial y hasta el 10% del PIB en los pa’ses desarrollados en este ‡mbito. Tal es la importancia e impacto de estas actividades, que contribuyen directamente a otras industrias como el turismo y el comercio digital.,4",4,Ecuador
591,"Una econom’a naranja plantea un modelo sostenible, con industrias de alto valor agregado y bajo impacto ambiental, altamente adaptables y poco sensibles a las condiciones clim‡ticas, tensiones diplom‡ticas y otros factores que afectan gran parte de los sectores econ—micos predominantes del Ecuador al d’a de hoy. ,4",4,Ecuador
592,"Por todo lo anterior, es indispensable tomar acciones de fondo para rescatar y fomentar las actividades culturales y de la econom’a naranja. ,4",4,Ecuador
593,"Otro paso fundamental es que la legislaci—n promueva la econom’a naranja.,4",4,Ecuador
594,"Debemos eliminar la regulaci—n que desincentiva la inversi—n local y extranjera en las industrias creativas,4",4,Ecuador
595,"Es indispensable reducir a la m’nima expresi—n la carga arancelaria y tributaria que pesa sobre nuestros artistas y profesionales.,4",4,Ecuador
596,"La eliminaci—n de la tramitoman’a tambiŽn es relevante.,4",4,Ecuador
597,"Adem‡s, implementaremos pol’ticas pœblicas para fortalecer y crear mecanismos que permitan desarrollar el potencial de la econom’a naranja y generar condiciones para la sostenibilidad de las organizaciones y agentes que la conforman en un ambiente con mayor libertad y facilidad.,4",4,Ecuador
598,"El financiamiento es un elemento importante para acceder a una vivienda propia, especialmente para las familias de menores ingresos.,4",4,Ecuador
599,"Por eso estableceremos mecanismos para que las entidades financieras respalden un plan de construcci—n de vivienda social.,4",4,Ecuador
600,"Adem‡s, la introducci—n de nuevas modalidades contractuales y la tecnificaci—n del sector agr’cola permitir’a que los trabajadores rurales tengan mayores ingresos.,4",4,Ecuador
601,"Adicionalmente, la reactivaci—n agr’cola precisa de l’neas de crŽdito a 30 a–os plazo y 1% de interŽs.,4",4,Ecuador
602,"Estas medidas ser‡n complementadas con la habilitaci—n de chaqui–anes que fortalezcan la conectividad y el comercio entre las zonas rurales y urbanas.,4",4,Ecuador
603,"2. Eje Econ—mico,4",4,Ecuador
604,"El resultado de la rigidez es el desempleo,4",4,Ecuador
605,"Esta es la historia de las œltimas dŽcadas y el resultado de una legislaci—n laboral cada vez m‡s asfixiante que impide el crecimiento productivo y exime de ingresos a quienes necesitan de un empleo.,4",4,Ecuador
606,"Ocho dŽcadas de exclusi—n laboral,4",4,Ecuador
607,"Entre los mecanismos se incluye la doble deducci—n del Impuesto a la Renta por la contrataci—n de beneficiarios del Bono de Desarrollo Humano y la deducci—n del doble del Impuesto a la Renta por la creaci—n de al menos 10 empleos por cada nuevo emprendimiento, la incorporaci—n de una regla tŽcnica para el c‡lculo anual del salario b‡sico unificado y el perfeccionamiento de las modalidades de contrato estacional y la contrataci—n por tarea.,4",4,Ecuador
608,"El viacrucis para iniciar un negocio,4",4,Ecuador
609,"Nuestro pa’s se posicion— por octavo a–o consecutivo como l’der de la regi—n en el ’ndice de Actividad Emprendedora Temprana, segœn el Global Entrepreneurship Monitor. Este ’ndice determin— que el 32% de los ecuatorianos empezaron un negocio por necesidad en 2019.,4",4,Ecuador
610,"Desafortunadamente, somos uno de los pa’ses con menor facilidad de hacer negocios en el mundo. Ocupamos el puesto 129 de 190 pa’ses en el êndice de Facilidad para Hacer Negocios 2020 del Banco Mundial.,4",4,Ecuador
611,"El excesivo nœmero de tr‡mites y los d’as necesarios para abrir un negocio nos restan competitividad en comparaci—n a nuestros pa’ses vecinos.,4",4,Ecuador
612,"Mientras que en Chile se requieren 6 tr‡mites y 4 d’as para abrir un negocio, en Ecuador se necesitan 11 tr‡mites y 49 d’as.,4",4,Ecuador
613,"Pero eso no es todo. En nuestro pa’s no s—lo es dif’cil y costoso crear un emprendimiento, sino tambiŽn mantenerlo.,4",4,Ecuador
614,"Cumplir con el pago de tributos y prestaciones laborales le toma a una empresa mediana 83 d’as al a–o, que corresponde a 4 meses de jornada laboral.,4",4,Ecuador
615,"Adem‡s, el pago de las obligaciones patronales al IESS sigue siendo complejo pese al uso de sistemas inform‡ticos.,4",4,Ecuador
616,"As’ lo confirma el reporte Haciendo Negocios del Banco Mundial, en donde Ecuador ocupa el puesto 147 de 190 pa’ses analizados, con una carga impositiva del 34,4% sobre los ingresos brutos.,4",4,Ecuador
617,"Emprender para romper las cadenas de la pobreza,4",4,Ecuador
618,"Lo menos que podemos hacer ante esta gran actitud es buscar los mecanismos m‡s adecuados para que se facilite la concreci—n de las ideas y que los emprendimientos se desarrollen en un entorno de dinamismo econ—mico que minimice las probabilidades de fallar.,4",4,Ecuador
619,"En nuestro pa’s, el 98% de las empresas son micro y peque–os negocios y generan cerca de la mitad de las plazas de trabajo. Este segmento que engloba a m‡s de 850.000 empresas, genera el 49% de las plazas de trabajo en el pa’,4",4,Ecuador
620,"Las ventas de los micro y peque–os negocios decrecieron en los œltimos a–os.,4",4,Ecuador
621,"De acuerdo con el Instituto Nacional de Estad’sticas y Censo (INEC), los ingresos promedios de las micro y peque–as empresas disminuyeron desde $25.154 en 2014 a $23.180 en 2018. Es decir, las ventas mensuales de este segmento, en promedio, bajaron desde $2.096 en 2014 a $1.932 en 2018.,4",4,Ecuador
622,"Por eso necesitamos una nueva pol’tica pœblica fundamentada en una mentalidad emprendedora y un gobierno digital eficiente,4",4,Ecuador
623,"Dificultar el emprendimiento es poner trabas para salir de la pobreza,4",4,Ecuador
624,"El esp’ritu emprendedor necesita libertad, no tr‡mites.,4",4,Ecuador
625,"Si facilitamos iniciar y hacer negocios, facilitamos la lucha contra la pobreza y el desempleo.,4",4,Ecuador
626,"Facilidades para el emprendimiento,4",4,Ecuador
627,"Debemos cambiar esta realidad a travŽs de la reducci—n y eliminaci—n de una serie de aranceles, tr‡mites e impuestos que dificultan la posibilidad de emprender.,4",4,Ecuador
628,"Un primer paso ser‡ simplificar la tramitoman’a para el establecimiento y funcionamiento de los negocios.,4",4,Ecuador
629,"En Ecuador, como en las naciones l’deres en emprendimientos, cada emprendedor podr‡ abrir su negocio en menos de una semana.,4",4,Ecuador
630,"Para esto, crearemos el proyecto de Ley del Primer Emprendimiento que se enfocar‡ en dos sectores diferentes: el primero, en las micro y peque–as empresas; y el segundo, en las medianas y grandes empresas.,4",4,Ecuador
631,"Simult‡neamente, daremos paso a la apertura de nuevos mercados para fomentar las exportaciones y generar nuevas oportunidades de negocios para los emprendimientos.,4",4,Ecuador
632,"As’, los emprendedores ecuatorianos ampliar‡n el horizonte de sus mercados y tendr‡n mayores posibilidades de triunfar. Estas oportunidades se crear‡n a travŽs de acuerdos de libre comercio, cooperaci—n y desarrollo con todos los pa’ses con los cuales sea posible suscribirlos.,4",4,Ecuador
633,"TambiŽn promulgaremos una verdadera reforma tributaria que elimine impuestos y aranceles distorsivos que impiden el crecimiento de nuevos emprendimientos.,4",4,Ecuador
634,"Finalmente, simplificaremos los tr‡mites y declaraciones de impuestos, a fin de reducir la carga administrativa que recae sobre los peque–os negocios.,4",4,Ecuador
635,"Estos esfuerzos de simplificaci—n de tr‡mites, financiamiento e integraci—n, sumados a una educaci—n de alta calidad orientada al desarrollo de capacidades productivas, empoderar‡n a los ecuatorianos con las herramientas que el mundo de hoy exige.,4",4,Ecuador
