,text,cmp_code,country
334,Esta profundización del MERCOSUR le debe permitir a nuestro país las mejores posibilidades de acceso a los mercados que la búsqueda de su desarrollo con equidad requiere.,1,Uruguay
335,"Resta aún avanzar en temas tales como el tratamiento especial y diferenciado para algunos países de menor desarrollo,",1,Uruguay
336,que tome en cuenta las asimetrías existentes e incluya el reforzamiento de los mecanismos de financiación.,1,Uruguay
337,"En  cuanto  a  la  convergencia  regional,  nuestro  gobierno  ha  dado  pasos  firmes  en  múltiples  áreas,  como  ser la infraestructura para la norma digital, entre otras.",1,Uruguay
338,"Esto nos permite la integración regional desde lo social, lo cultural, desde lo local, desde lo transversal, desde la vida cotidiana de la gente con una agenda independiente,",1,Uruguay
339,"pero complementaria a la de las escalas regionales, coordinadas con ellas, a través del FCCR y del MERCOSUR.",1,Uruguay
340,El  MERCOSUR  es  un  escenario  fundamental  para  el  Uruguay.,1,Uruguay
341,Sin  integración  no  hay   posibilidad  de  desarrollo integral ni independencia económica.,1,Uruguay
342,"La profundización del Mercosur significa la continuidad del proceso de desarrollo industrial con las consiguientes consecuencias positivas sobre el empleo, el comercio exterior y el crecimiento económico.",1,Uruguay
343,El proceso de integración regional aporta al país no sÓlo un mercado ampliado sino también una plataforma para la complementariedad productiva.,1,Uruguay
344,La dimensión social del MERCOSUR es una realidad que se consolida.,1,Uruguay
345,"Se alcanzaron las metas propuestas  para  esta  etapa:  el  Plan   Estratégico  de  Acción  Social  (PEAS),  la  Comisión  de  Coordinación  de Ministerios de Asuntos Sociales (CCMAS), el Instituto Social del Mercosur (ISM), Declaración de Principios, Instituto de Políticas Públicas de DDHH (IPPDDHH) y el Marco Conceptual, entre otros.",1,Uruguay
346,"El PEAS es el elemento central que fija las prioridades regionales en materia social desde una perspectiva transversal y articulada, junto a la CCMAS como ámbito que aporta mayor coordinación y racionalidad a la institucionalidad social del MERCOSUR.",1,Uruguay
347,Ambos instrumentos deben fortalecerse.,1,Uruguay
348,"El desafío más importante será la implementación del PEAS a través de Proyectos de carácter regional, para lo cual será necesario clarificar sus fuentes de financiamiento desde el MERCOSUR, analizando entre otras la ampliación del Fondo para la Convergencia Estructural del Mercosur (FOCEM).",1,Uruguay
349,"La contribución de las organizaciones sociales y las decisiones de los gobiernos progresistas han  permitido  avanzar  en  la  institucionalización  de  la  participación:  Somos  Mercosur,  las  Cumbres  Sociales y la creación de la Unidad de Participación Social son claros ejemplos.",1,Uruguay
350,La puesta en marcha del Parlamento del MERCOSUR fue un paso fundamental en el proceso de integración política y democrática.,1,Uruguay
351,También es una apuesta firme de superación de la visión económico–comercial inicialmente adoptada por el proceso de integración.,1,Uruguay
352,"El PARLASUR debe convertirse en promotor de políticas regionales para la libre circulación de personas, bienes y servicios, la corrección gradual de las asimetrías y un generador de verdaderas políticas comunes dentro del bloque, privilegiando a sus ciudadanos.",1,Uruguay
353,"El proyecto trinacional de URUPABOL es de gran importancia para poder concretar un espacio de intercambio comercial y energético,",1,Uruguay
354,"Nuestras fronteras acuáticas y terrestres son la primera línea donde nuestro proyecto de integración se  hace  realidad,  y  el  escenario  donde   se  comprueba  la  voluntad  política  de  avanzar  en  el  proyecto  común.",1,Uruguay
355,"Se necesita una nueva visión superadora de la tradicional que basa la generación de políticas a partir de la idea de Defensa, partiendo del concepto de integración regional en sus aspectos socioeconómicos, energéticos, de infraestructura y de coordinación estratégica con los países vecinos en materia de seguridad y defensa.",1,Uruguay
356,El territorio de fronteras presenta una gran potencialidad para el desarrollo productivo,1,Uruguay
357,"Los pueblos de la región tienen una historia en común trazada por los procesos políticos económicos, sociales y culturales vividos, que han permitido recrear nuestra idiosincrasia y nuestra identidad",1,Uruguay
358,El derecho a vivir en paz de acuerdo con las especificaciones del Pacto de San José de Costa Rica,1,Uruguay
359,"2.7) Tal como se ha expresado, la Agencia para la Calidad y Desarrollo de la Educación impulsará la suscripción de acuerdos con entidades internacionales como la OCDE, UNESCO y otras",1,Uruguay
360,"para la asistencia en el desarrollo de programas de aseguramiento de la calidad en la educación,",1,Uruguay
361,tal como lo están haciendo otros países del mundo y en particular de la región.,1,Uruguay
362,"A su vez, se potenciará el trabajo en redes nacionales e internacionales, con la participación de los centros educativos.",1,Uruguay
363,"En  el  marco de  los principios  antes  apuntados, asumiremos el  compromiso de  respetar la  legislación y los instrumentos internacionales de  la  O.I.T. ratificados por nuestro  país Número 87  (sobre  libertad  sindical  y la  protección de  derecho de  sindicación)  Número 98  (de  fomento de  la  negociación colectiva), Número 151 y 154  (protección de  sindicación  y  procedimientos para  determinar el  empleo en la  administración pública  y  fomento de la negociación colectiva).",1,Uruguay
364,"Es por ello, que desde la creación del Mercosur, Uruguay ha luchado por un modelo de integración abierto.",1,Uruguay
365,"Paralelamente, dadas las complejidades y asimetrías hacia la interna del Mercosur, se hace difícil avanzar en un TLC con la Unión Europea, cuyas negociaciones se iniciaron hace más de una década y hoy están casi paralizadas, mientras el comercio global crece y avanza.",1,Uruguay
366,"Condiciones de acceso a terceros mercados, negociando flexibilidades en el MERCOSUR.",1,Uruguay
367,"En esta materia, los principales problemas a resolver en lo inmediato tienen que ver con: Argentina no permite que Uruguay desarrolle la más imprescindible infraestructura portuaria.",1,Uruguay
368,"Impide nuevas terminales en Nueva Palmira,",1,Uruguay
369,Obstaculiza el dragado del canal Martín García.,1,Uruguay
370,"Argentina impulsa medidas que afectan gravemente al régimen de Puerto Libre, particularmente el Código Aduanero del Mercosur (CAM) sin una mayor resistencia desde el gobierno uruguayo.",1,Uruguay
371,"Argentina y Brasil pretenden impedir que las líneas navieras internacionales acopien carga en Montevideo, imponiendo que las cargas locales se movilicen con la Bandera del Mercosur, con el Acuerdo Multilateral de Cargas del Mercosur.",1,Uruguay
372,"Argentina decide un nuevo trazado del canal de acceso a Buenos Aires, alejando a Montevideo y Nueva Palmira en unos 180 km del itinerario de los barcos que llegan a Argentina.",1,Uruguay
373,"Argentina prohíbe que la carga de ese país pase por nuestros puertos, alegando que Uruguay no suscribió el referido acuerdo y a la vez, se reduce la dimensión de los trenes de barcazas, incrementando costos cuando la carga viene a puertos uruguayos.",1,Uruguay
374,"Para el cumplimiento de este objetivo desarrollaremos las siguientes acciones: Retomar el acuerdo URUPABOL aunando esfuerzos con Paraguay y Bolivia, para promover la hidrovía y disminuir la dependencia existente a la fecha con la República Argentina.",1,Uruguay
375,"Ayudar a Paraguay y a Bolivia, que también padecen políticas argentinas negativas, a atender la necesidad de disponer de un acceso marítimo apto para su comercio internacional.",1,Uruguay
376,"Remover todas las trabas existentes al día de hoy en todos los países integrantes del Tratado (por ejemplo habilitaciones de pilotos, Dimensiones Máximas de Convoyes,",1,Uruguay
377,y un más fluido intercambio de información y cooperación internacional.,1,Uruguay
378,y c)-del aumento de la cooperación internacional y de la asistencia técnica (intercambio de información; capacitación de operadores; y asistencia legal y técnica mutua).,1,Uruguay
379,"e incremento de la cooperación internacional, y el intercambio e investigación de información de inteligencia.",1,Uruguay
380,Apoyar y perfeccionar la aplicaciòn interna del “Acuerdo sobre política MERCOSUR de Gestión Ambiental de Residuos especiales de Generación Universal y Responsabilidad Post-Consumo”.,1,Uruguay
381,"En ese sentido, hay tres áreas clave, una de las cuales es la defensa de la soberanía, entendida no como defenderse de un ataque armado, sino del expolio de los recursos naturales, de la agresión al ambiente, del uso no autorizado desde el extranjero de nuestros servicios, redes de datos. etc.",1,Uruguay
382,Un concepto diferente de lo que es defensa.,1,Uruguay
383,"y ésta supone la defensa invariable de nuestra soberanía y de los intereses nacionales,",1,Uruguay
384,así como de los principios esenciales de la Comunidad Internacional consagrados por los Tratados y Convenciones vigentes.,1,Uruguay
385,"La igualdad soberana de los Estados, la no intervención, el cumplimiento de buena fe de las obligaciones contraídas y el arreglo pacífico de las controversias internacionales, constituyen principios que el Gobierno uruguayo deberá cumplir",1,Uruguay
386,"y así contribuir a la paz y seguridad internacionales y a la propia justicia, como establece la Carta de las Naciones Unidas.",1,Uruguay
387,"En consecuencia, visualizamos el mundo como un escenario natural al que no es ajeno y lo hace desde su profunda cultura democrática, acreditada por la mejor historia de la República,",1,Uruguay
388,que permitiera a nuestro país ocupar un nivel de reconocimiento internacional superior al de su propia escala territorial y poblacional.,1,Uruguay
389,"y también mantener la defensa de la soberanía nacional en todos los aspectos: estratégico, político, económico y cultural.",1,Uruguay
390,"Para ello, debe centrarse en la defensa de los intereses nacionales y no en preferencias doctrinarias o ideológicas.",1,Uruguay
391,"Ello, sin perjuicio del apego invariable a los grandes principios y criterios rectores compartidos por la comunidad internacional, y en particular por los Estados americanos.",1,Uruguay
392,Objetivo estratégico 1 – Estrechar los vínculos con América Latina,1,Uruguay
393,"Cuánto más se fortalezca la unidad de nuestros países, mejor le irá al Uruguay, por lo que la profundización del vínculo con todos los países de nuestro continente será una prioridad. En particular, haremos referencia a:",1,Uruguay
394,"Tenemos conciencia de que, en el pasado, se han producido desencuentros entre los dos países, algunos más importantes que los actuales, que fueron eventualmente resueltos y en los cuales el Uruguay puso en evidencia su voluntad de hacer respetar su soberanía e intereses.",1,Uruguay
395,Es con este criterio que enfocamos la presente problemática bilateral.,1,Uruguay
396,"La Argentina ha actuado unilateralmente, por lo que de ese modo viola el sistema del Tratado de Asunción.",1,Uruguay
397,"Entre tanto, el Gobierno uruguayo ha apoyado sin reservas la reclamación argentina de soberanía sobre las Islas Malvinas,",1,Uruguay
398,"al punto de impedir a los barcos con esa bandera el acceso al puerto de Montevideo, con una pérdida estimada anual de US$70 millones.",1,Uruguay
399,En ese sentido analizaremos la habilitación del ingreso y el abastecimiento de buques desde y hacia las referidas islas en puertos uruguayos.,1,Uruguay
400,"Por otro lado, existe un adecuado marco jurídico, constituido por el Tratado de Límites del Rio Uruguay, el Tratado de Límites del Río de la Plata y su Frente Marítimo, así como por innumerables instrumentos de Derecho Internacional que de su aplicación han derivado.",1,Uruguay
401,"Debemos velar porque ninguna norma ni decisión de instrumentación adoptada en su contexto, implique cualquier tipo de cambio no ya a la letra, sino al espíritu de esos convenios.",1,Uruguay
402,"Los ya citados Tratados determinan la existencia de tres Comisiones binacionales (CARU, CARP y CTMFM), cuyas competencias definen un primer escalón para el tratamiento de posibles controversias.",1,Uruguay
403,"Sin demora, y en la medida que este estado de cosas continúe, de buena fe iniciaremos conversaciones con la Argentina con la finalidad de estudiar los múltiples asuntos que siguen pendientes y que son motivo de nuestra preocupación, y buscar soluciones recíprocamente satisfactorias.",1,Uruguay
404,"De existir casos en los que estas negociaciones no desembocaran en acuerdos aceptables, tomaremos todas las medidas que estimemos necesarias para contemplar los intereses nacionales que están en juego.",1,Uruguay
405,"Por su parte, será de cabal importancia reforzar los lazos en materia de acuerdos comerciales con terceros países, siempre y cuando se mantenga la incapacidad del MERCOSUR de negociar como un bloque.",1,Uruguay
406,"Hay sólidas bases para nuevos entendimientos en lo político y económico, que deben ser objeto de estudio y nuevos acuerdos, así como la potenciación de los ya suscriptos con dicho país.",1,Uruguay
407,"Tradicionalmente, Uruguay y Chile comparten posiciones en el escenario diplomático.",1,Uruguay
408,"A la vez, se debe tener en cuenta que es miembro de la OEA, la Carta de este organismos – que compromete a todos los países miembros – contiene disposiciones, como la referente a la no intervención en los asuntos internos de los Estados, que son de vital importancia para países pequeños como el nuestro.",1,Uruguay
409,"El hecho de que el Banco Mundial, el Banco Interamericano de Desarrollo y el Fondo Monetario Internacional tengan su sede en Washington realza la importancia de ese destino para nuestra diplomacia.",1,Uruguay
410,"Se están procesando cambios que tienden a limitan el poder de decisión de los países miembros y aumentar el poder del Parlamento Europeo,",1,Uruguay
411,"La Comisión Europea hace tiempo que es la encargada de las relaciones con el resto del mundo, reflejando – pues – las opiniones consensuadas de los países miembros.",1,Uruguay
412,"Habrá que fortalecer las representaciones diplomáticas existentes y suplirlas con otras nuevas, para investigar a fondo los mercados potenciales y perfeccionar nuestro ingreso a los más abordables.",1,Uruguay
413,"El Uruguay es uno de los países que más hizo en el seno de las Naciones Unidas para la creación del estado de Israel, a la vez que adhiere a las resoluciones de dicho organismo referidas a la forma en que debe resolverse el diferendo que enfrenta hace larga data a pueblos que han convivido en la región durante miles de años.",1,Uruguay
414,"El Uruguay debe seguir propendiendo a que se establezca una paz estable y permanente que asegure por igual la soberanía de palestinos e israelíes, a la vez de rechazar el recurso a la violencia que conspira – precisamente – contra la paz deseada.",1,Uruguay
415,"En este continente, a menudo sacudido por la violencia militar y que sufre de un grado extremo de subdesarrollo, la representación diplomática de nuestro país es modesta.",1,Uruguay
416,"Las Embajadas en Egipto y Sud África cumplen un papel valioso, puesto que Pretoria es capital del país con la economía más pujante de la región y El Cairo lo es de la principal potencia árabe, con proyección sobre el diferendo palestinoisraelí.",1,Uruguay
417,"Los limitados recursos económicos de nuestra Cancillería y la situación general de África significan que no se puede aumentar mayormente nuestra representación diplomática en la región,",1,Uruguay
418,si bien la participación uruguaya en las misiones de paz de las Naciones Unidas ponen de manifiesto nuestro aporte muy concreto y valioso a una mejora en las estructuras políticas de la región.,1,Uruguay
419,"No obstante, corresponderá establecer ampliar el trabajo ya comenzado en la Embajada que se abrirá este año en Angola (Luanda), con la posible apertura de una Embajada en Etiopía (Adís Abeba) donde se ubica la sede de la Unión Africana.",1,Uruguay
420,"Objetivo estratégico 7 – Mejorar, desarrollar y profesionalizar la participación de Uruguay en los Organismos Internacionales",1,Uruguay
421,"7.1) Organización de las Naciones Unidas (ONU) -Esta organización, surgida al cabo de la Segunda Guerra Mundial, es el foro en que se concentran los esfuerzos de la comunidad internacional para asegurar la paz,",1,Uruguay
422,la igualdad de derechos y la autodeterminación de los pueblos;,1,Uruguay
423,"La importancia del accionar de la ONU y sus organismos vinculados, es vastísima y toca de cerca una inmensa variedad de intereses uruguayos.",1,Uruguay
424,"Muchos Ministerios de nuestro país intervienen en la materia, pues la Cartera de Economía y Finanzas se ocupa del Fondo Monetario y el Banco Mundial; el Ministerio de Ganadería, Agricultura y Pesca de la FAO; el Ministerio de Salud de la OMS; y el Ministerio de Trabajo de la OIT.",1,Uruguay
425,"En consecuencia, debe existir una acción coordinada dentro del Gobierno para lograr el mejor seguimiento de los asuntos que se ventilan en estos foros y aprovechar al máximo las ventajas que pueden brindar a nuestro país.",1,Uruguay
426,"Por ello y sin perjuicio de la concurrencia de expertos en las distintas disciplinas a las reuniones internacionales, deben acompañarles integrantes del servicio exterior, quienes mantienen el contacto anual permanente con los distintos organismos.",1,Uruguay
427,"La labor de la OECD es llevada adelante por más de doscientos comités y grupos de trabajo, abarcando una multiplicidad de temas.",1,Uruguay
428,Por su integración incide profundamente en las políticas internacionales tanto a través de su acción directa como en el seno de los organismos intergubernamentales.,1,Uruguay
429,"El hecho de conformar posiciones conjuntas entre países de esta entidad significa que – con frecuencia – se forman mayorías, aún antes de hacerse los planteamientos formales en los foros internacionales, con evidentes desventajas para los ausentes.",1,Uruguay
430,"La OECD reúne el mundo industrializado, al que se suman Israel, México, Chile, Corea del Sur y varios países en transición de Europa Central.",1,Uruguay
431,"Están en proceso de ingresar Colombia, Costa Rica y Rusia, entre otros.",1,Uruguay
432,"Además, hay cuatro países latinoamericanos (Argentina, Brasil, Colombia y Costa Rica) que participan en el Comité de Inversiones de la misma.",1,Uruguay
433,"Hay 24 países observadores en comités, y una cincuentena adicional que participa en diversas actividades.",1,Uruguay
434,"En todo el conocido proceso de ajustarse a la normativa de la OECD que el Uruguay ha debido realizar, lo ha tenido que hacer con la desventaja de haber estado ajeno a las deliberaciones previas de los miembros en lo concerniente a nuestra legislación bancaria.",1,Uruguay
435,"En cambio, Brasil interviene plenamente en una docena de comités y en más de treinta otros grupos de trabajo, mientras que desde 1995 Argentina está asociada con no menos de una veintena de estos mecanismos de cooperación.",1,Uruguay
436,"Por lo expuesto, es nuestro propósito negociar cuanto antes, la calidad de Observador en los comités que más nos interesan y fortalecer la Embajada en Francia con el imprescindible personal idóneo.",1,Uruguay
437,"Según cómo se registre el desarrollo de los acontecimientos posteriores, se determinará si es conveniente postularse como miembro de la OECD.",1,Uruguay
438,"Esta entidad y su antecesora – el GATT –regulan el intercambio desde el final de la Segunda Guerra Mundial, en base a la aplicación de dos principios fundamentales, que son: la cláusula de la nación más favorecida y el trato nacional entre sus miembros.",1,Uruguay
439,"El Mercosur se sustenta en esta disposición, la que ha permitido la proliferación de estos acuerdos, con el efecto de que en forma creciente el intercambio de bienes y servicios se lleva a cabo bajo sistemas de preferencia, en detrimento de la cláusula de la nación más favorecida.",1,Uruguay
440,"Este es el  organismo  que  reúne  los países del  hemisferio occidental, por lo que  constituye  –junto a  las  Naciones  Unidas- el  principal  contacto internacional  entre  Latinoamérica  por un lado, y Estados Unidos  y Canadá  por el  otro.",1,Uruguay
441,"Consideramos a  la  OEA un pilar de  la  cooperación hemisférica  en todos  los planos,  tanto en el  presente  como ante  cualquier circunstancia  que  pueda  surgir a  futuro y que  atente  contra  los intereses de  sus países miembros.",1,Uruguay
442,"Por tal  motivo,  se  requiere  que  se   intensifique  y jerarquice  su acción, tarea que  asumiremos desde  el Gobierno.",1,Uruguay
443,"-Sucesor de la ALALC, este organismo ha contribuido mucho a la creación de vínculos económicos y comerciales más estrechos entre nuestros países,",1,Uruguay
444,e incluso es un elemento básico -junto con los mercados comunes de Centro América y el Caribe para la conformación del eventual y muy postergado mercado común latinoamericano.,1,Uruguay
445,"No se puede subestimar su aporte a la convergencia integracionista de nuestros países, ni a los beneficios que el Uruguay derivaría de ello, por lo que buscaremos vigorizar fuertemente su accionar.",1,Uruguay
446,"-Actualmente, el Uruguay integra varios organismos de cooperación continentales, a saber: CELAC (Comunidad de Estados Latinoamericanos y Caribeños) que promueve un espacio regional propio que una a sus 33 países miembros en torno a la integración y desarrollo de los mismos;",1,Uruguay
447,"SELA (Sistema Económico Latino Americano y del Caribe), que impulsa la cooperación e integración de sus integrantes, así como la coordinación de posiciones en materia económica ante otros grupos de países y foros internacionales;",1,Uruguay
448,"y UNASUR (Unión de Naciones Suramericanas) dedicada a establecer un espacio de integración e unión en lo cultural, social, político y económico, además de propiciar la convergencia entre el Mercosur, la CAN (Comunidad Andina de Naciones), Guyana, Surinam y Chile a través del perfeccionamiento de una zona de libre comercio.",1,Uruguay
449,"El interés del Uruguay radica en participar activamente en las mismas, procurando adelantar cuanto signifique racionalizar sus actividades y desembocar en fórmulas de aplicación práctica conducentes a la creación del mercado común latinoamericano, por lo que obraremos en este sentido.",1,Uruguay
450,"En relación con el Mercosur se necesita disponer de un análisis profundo de nuestra situación actual y futura como socios del mismo, en la totalidad de sus facetas.",1,Uruguay
451,"No parece haberse llevado a cabo hasta ahora, un estudio de la entidad que reclama la gravedad del presente estado de cosas.",1,Uruguay
452,"Hay que realizarlo con criterio ecuánime, profesional y severo.",1,Uruguay
453,"Debemos iniciar una acción inmediata, de manera de alcanzar conclusiones a nivel nacional y – según el contenido de las mismas – determinar las políticas a seguir.",1,Uruguay
454,"A nadie se le escapa la importancia de las orientaciones que surgirían de un estudio de esta índole, pues no se limitan al comercio y la economía sino que abarcan consideraciones políticas de relevancia.",1,Uruguay
455,"La principal motivación para la incorporación del Uruguay al Mercosur fue el obtener acceso a un mercado que levantara la restricción para las inversiones, resultante de la pequeñez de nuestro mercado interno.",1,Uruguay
456,"Al mismo tiempo, el Uruguay debió aceptar la necesidad de proteger los bienes no producidos en su territorio pero sí en Argentina y Brasil.",1,Uruguay
457,"Así, se adoptó el Arancel Externo Común, mientras Uruguay tenía la expectativa de que el Mercosur adoptara los principios del regionalismo abierto, con lo que se mitigaría el costo asumido.",1,Uruguay
458,"En los hechos, el acceso a los mercados argentino y brasileño sufrió una sucesión de interrupciones y restricciones que obraron para impedir las inversiones en nuestro país, mientras que el AEC se aplicó de tal manera que no compensó el sobrecosto aceptado por Uruguay.",1,Uruguay
459,"Ésta es la esencia del problema que debemos afrontar, el que resulta intensificado porque el Mercosur se ha cerrado y sólo ha llevado a cabo negociaciones modestas con países extra-continentales, sin lograr condiciones de acceso a esos mercados que nos sirvieran mayormente.",1,Uruguay
460,"Nuestra insatisfacción notoria causada por el desequilibrio adverso en que ha caído el Mercosur, dio lugar a un esfuerzo por concertar un TLC con Estados Unidos,",1,Uruguay
461,"el que naufragó por resistencias internas del gobierno de la época, a las que se sumó la negativa argentina y brasileña a brindarnos la necesaria libertad de acción en función de  la  Decisión 32 del  Mercosur.",1,Uruguay
462,"A  20  años, comprobamos que  gran  parte  de  los supuestos  que  el  propio Tratado  de  Asunción establece  para  la  creación del  Mercado Común,  no se  han cumplido.",1,Uruguay
463,"Se  ha  perdido el  equilibrio de  ventajas y obligaciones  de  los países miembros, que  se  pretendió alcanzar en  el  año 2000  con las múltiples decisiones  adoptadas  en la  XVIII reunión del  Consejo del  Mercosur, donde  se  afirmó que  el  relanzamiento del  Mercosur se  hacía  contemplando equilibradamente los intereses de los Estados Partes.",1,Uruguay
464,"Por otra parte, la Alianza del Pacífico, que alienta la integración regional, ha advertido las consecuencias de estos movimientos, y sus miembros se acercan a las iniciativas que se centran en la zona de Asia y el Pacífico.",1,Uruguay
465,"En ese último aspecto, debemos subrayar que han sido destacados ciudadanos de nuestro Partido los que han estampado su sello democrático en instrumentos tales como la Declaración Universal de Derechos Humanos de 1948, la Declaración Americana de los Derechos y Deberes del Hombre de 1948 y la Convención Americana de Derechos Humanos de San José de Costa Rica de 1969",1,Uruguay
466,La seguridad y la defensa enfrentan hoy nuevos y cada vez más complejos desafíos.,1,Uruguay
467,"Por ello, para alcanzar medidas efectivas para preservar la seguridad del país, son necesarias actividades preventivas efectivas y coherentes, tanto en el campo nacional como en el internacional.",1,Uruguay
468,"La seguridad de Uruguay es inseparable del desarrollo político y socio – económico propio, regional, americano y mundial.",1,Uruguay
469,"A pesar de su pequeña dimensión física, nuestro país ha alcanzado históricamente una posición de prestigio en el concierto internacional, tanto en lo político como en lo económico, que consideramos hoy en varios aspectos significativamente debilitada y debemos fortalecer y reafirmar.",1,Uruguay
470,El país ha planteado recientemente su candidatura como miembro no permanente del Consejo de Seguridad de las Naciones Unidas.,1,Uruguay
471,"Ello significará, de concretarse, un honor para nuestro país, pero sin dudas también un gran compromiso y desafío.",1,Uruguay
472,"En especial en el ámbito de las Naciones Unidas (ONU) y ante la comunidad internacional en general, Uruguay debe posicionarse por la reafirmación de la paz, la defensa ante las amenazas globales, la promoción de la democracia y los Derechos Humanos, el desarrollo sustentable y la conformación de esquemas de seguridad cooperativos.",1,Uruguay
473,"En otro orden, con la aprobación prácticamente unánime de la Ley N° 18.650 nuestro país dio un paso importante en cuanto a la precisión y actualización del marco jurídico de la Defensa Nacional,",1,Uruguay
474,"definiéndola como una actividad multidisciplinaria, que trasciende en mucho al Factor Militar y cuya conducción se asigna al Poder Ejecutivo, en el más alto escalón de la responsabilidad estratégica.",1,Uruguay
475,Lamentablemente muy poco se ha avanzado en la concreción efectiva de lo establecido por esta ley;,1,Uruguay
476,apenas más allá de la puesta en marcha de sus previsiones burocráticas  y orgánicas.,1,Uruguay
477,Objetivo estratégico 1 – Desarrollar una efectiva política de defensa bajo el liderazgo del Poder Ejecutivo,1,Uruguay
478,"A estos efectos consideramos necesario contar con un amplio acuerdo parlamentario que asegure su permanencia más allá del gobierno de turno,",1,Uruguay
479,"en razón de su característica sustancial de política de Estado que abarca actividades civiles y militares, así como otros múltiples factores del potencial nacional, para lo cual concretaremos:",1,Uruguay
480,"1.1)  Pleno funcionamiento del  CODENA y de  la  ley de  Defensa  Nacional  en  los aspectos conceptuales en  ella  definidos,  así  como en las pautas establecidas  para el funcionamiento del Sistema de Defensa Nacional.",1,Uruguay
481,"1.2) Rápida aprobación y puesta en marcha del Sistema Nacional de Inteligencia, con la concepción y garantías incluidas en el proyecto actualmente en tratamiento en el Parlamento.",1,Uruguay
482,Estas medidas permitirán el análisis y toma de decisión con una visión multidisciplinaria debidamente coordinada y disponiendo de inteligencia estratégica actualizada.,1,Uruguay
483,"1.3) Mejorar el tratamiento parlamentario de los asuntos de Defensa”, coordinando o reestructurando el funcionamiento de las Comisiones que corresponda, de modo de reflejar fielmente los cambios en el marco jurídico que el país se ha dado en el tema.",1,Uruguay
484,"Consideramos relevante la selección y capacitación de cuadros civiles capaces de satisfacer cualitativa y cuantitativamente los requerimientos que impone la conducción de la Defensa Nacional, la Política Militar de Defensa y la Inteligencia Estratégica,",1,Uruguay
485,"1.5) Participación en Misiones de Paz, incrementando los componentes civiles y diplomáticos, como aspecto relevante de la Política Exterior y muestra del compromiso del país con el Sistema de Derecho Internacional y con la Paz y Seguridad mundiales.",1,Uruguay
486,"En defensa de los principios de no intervención, cooperación, solución pacífica de los conflictos y de autodeterminación de los pueblos,",1,Uruguay
487,"consideramos que se deben seguir apoyando las misiones de mantenimiento de la paz en aquellos lugares del mundo en los cuales lo requiera el consenso internacional, en concordancia con la Organización de las Naciones Unidas y sin afectar el cumplimiento de las misiones fundamentales de sus FFAA.",1,Uruguay
488,"A la vez, se estima necesario apoyar las etapas de reconstrucción posteriores al restablecimiento de la paz.",1,Uruguay
489,"Consideramos relevante la integración de componentes del Servicio Exterior en toda misión cuya dimensión lo amerite, así como la participación de civiles, fundamentalmente en lo que hace a la asistencia humanitaria y recuperación de infraestructura.",1,Uruguay
490,"Objetivo estratégico 2 – Definir y ejecutar una política militar de defensa que articule adecuadamente los niveles político y técnico de la conducción de las fuerzas armadas, afianzando el vínculo de éstas con la sociedad",1,Uruguay
491,"Dentro de este contexto general, identificamos las siguientes propuestas concretas: 2.1) Elaborar y promulgar las Leyes Orgánicas de las FFAA y las correspondientes a cada Fuerza. Estas normas constituyen la base jurídica de la Política Militar de Defensa y requieren una imprescindible revisión y actualización, pues contienen innumerables enmiendas parciales que les hacen perder coherencia y claridad.",1,Uruguay
492,Asimismo deben ajustarse en plenitud a la Ley Marco promulgada con acuerdo político a principios de 2010.,1,Uruguay
493,2.2) Asegurar una capacidad de alistamiento básica para el cumplimiento de las tareas que derivan de su Misión.,1,Uruguay
494,"Esto no implica en modo alguno desatender otras tareas, sino que obedece a una razón simple: esa estructura permite adaptaciones para cumplir las tareas de tiempo de paz, en tanto que sin ella es imposible alcanzar un mínimo nivel de eficiencia en el cumplimiento de la misión primaria.",1,Uruguay
495,"2.3) Otorgar prioridad a las siguientes tareas: 2.3.1) Mantenimiento de la integridad territorial y de los recursos estratégicos en un marco de defensa de nuestra soberanía y de nuestros recursos naturales y económicos,",1,Uruguay
496,"con particular énfasis en la vigilancia de las fronteras terrestres, y de los territorios aéreo y marítimo.",1,Uruguay
497,"2.4) Optimizar las acciones conjuntas y la interoperabilidad de las Fuerzas Armadas a través del Estado Mayor de la Defensa (ESMADE) y su misión establecida en la Ley Marco de Defensa, como órgano asesor y coordinador al más alto nivel,",1,Uruguay
498,"instrumentando acciones en los planos educativo, operacional y logístico para todas las Fuerzas.",1,Uruguay
499,"A pesar de las sensibles modificaciones de la tecnología y del contexto internacional, la concepción y estructura orgánica de nuestras Fuerzas Armadas, en lo sustancial, permanece prácticamente incambiada desde los años 50, por lo que se deben considerar dos líneas estratégicas a aplicar para orientar su reestructura orgánica:",1,Uruguay
500,"3.1.1) Un avance racional hacia lo conjunto, que ya ha sido mencionado, teniendo muy en cuenta que una estructura conjunta debe aplicarse sólo cuando la eficiencia esperada sea mayor que la que se pueda alcanzar con las Fuerzas Componentes actuando en forma independiente bajo una adecuada coordinación operativa.",1,Uruguay
501,"3.1.2)  La  categorización de  fuerzas/ unidades en tres niveles:  de  disponibilidad   inmediata, de  estabilización o refuerzo y de  apoyo, con el  propósito de    orientar y  racionalizar el  proceso  de  asignación  de  recursos, selección  y   retribución del  personal  y alistamiento operativo,",1,Uruguay
502,"en un marco en el  cual   resulta  imposible  mantener todas las capacidades,  y en particular la  militar, continuamente en máximo alistamiento.",1,Uruguay
